year	week	away_team	home_team	away_score	home_score
4	13	2	0	-1	-1
4	13	3	23	-1	-1
4	13	5	21	-1	-1
4	13	7	6	-1	-1
4	13	9	10	-1	-1
4	13	11	4	-1	-1
4	13	14	15	-1	-1
4	13	17	16	-1	-1
4	13	19	12	-1	-1
4	13	24	22	-1	-1
4	13	26	25	-1	-1
4	13	30	18	-1	-1
4	13	31	29	-1	-1
4	14	1	24	-1	-1
4	14	4	23	-1	-1
4	14	6	31	-1	-1
4	14	7	5	-1	-1
4	14	8	10	-1	-1
4	14	11	16	-1	-1
4	14	13	12	-1	-1
4	14	14	17	-1	-1
4	14	18	19	-1	-1
4	14	21	22	-1	-1
4	14	25	2	-1	-1
4	14	27	26	-1	-1
4	14	28	30	-1	-1
4	14	29	9	-1	-1
4	15	2	27	-1	-1
4	15	3	1	-1	-1
4	15	4	7	-1	-1
4	15	6	11	-1	-1
4	15	8	5	-1	-1
4	15	9	13	-1	-1
4	15	10	28	-1	-1
4	15	12	14	-1	-1
4	15	15	0	-1	-1
4	15	16	26	-1	-1
4	15	19	17	-1	-1
4	15	20	21	-1	-1
4	15	23	22	-1	-1
4	15	25	24	-1	-1
4	15	30	29	-1	-1
4	15	31	18	-1	-1
4	16	0	2	-1	-1
4	16	1	12	-1	-1
4	16	5	6	-1	-1
4	16	7	9	-1	-1
4	16	11	10	-1	-1
4	16	13	16	-1	-1
4	16	14	4	-1	-1
4	16	17	30	-1	-1
4	16	18	15	-1	-1
4	16	20	23	-1	-1
4	16	22	21	-1	-1
4	16	24	3	-1	-1
4	16	26	31	-1	-1
4	16	27	25	-1	-1
4	16	28	8	-1	-1
4	16	29	19	-1	-1
4	17	0	12	-1	-1
4	17	1	25	-1	-1
4	17	2	26	-1	-1
4	17	4	6	-1	-1
4	17	9	8	-1	-1
4	17	10	19	-1	-1
4	17	11	7	-1	-1
4	17	13	3	-1	-1
4	17	15	5	-1	-1
4	17	16	14	-1	-1
4	17	17	31	-1	-1
4	17	21	20	-1	-1
4	17	22	18	-1	-1
4	17	24	27	-1	-1
4	17	28	29	-1	-1
4	17	30	23	-1	-1
4	18	2	1	-1	-1
4	18	3	0	-1	-1
4	18	5	4	-1	-1
4	18	6	7	-1	-1
4	18	8	11	-1	-1
4	18	10	9	-1	-1
4	18	12	15	-1	-1
4	18	14	13	-1	-1
4	18	18	17	-1	-1
4	18	19	16	-1	-1
4	18	20	22	-1	-1
4	18	23	21	-1	-1
4	18	25	27	-1	-1
4	18	26	24	-1	-1
4	18	29	30	-1	-1
4	18	31	28	-1	-1
5	1	0	1	-1	-1
5	1	2	20	-1	-1
5	1	5	7	-1	-1
5	1	9	12	-1	-1
5	1	10	3	-1	-1
5	1	11	14	-1	-1
5	1	13	18	-1	-1
5	1	15	16	-1	-1
5	1	17	23	-1	-1
5	1	19	22	-1	-1
5	1	25	28	-1	-1
5	1	26	4	-1	-1
5	1	27	6	-1	-1
5	1	29	21	-1	-1
5	1	30	8	-1	-1
5	1	31	24	-1	-1
5	2	1	2	-1	-1
5	2	3	0	-1	-1
5	2	6	26	-1	-1
5	2	7	9	-1	-1
5	2	8	31	-1	-1
5	2	12	11	-1	-1
5	2	14	10	-1	-1
5	2	15	5	-1	-1
5	2	16	18	-1	-1
5	2	19	13	-1	-1
5	2	21	20	-1	-1
5	2	23	22	-1	-1
5	2	24	4	-1	-1
5	2	25	17	-1	-1
5	2	28	29	-1	-1
5	2	30	27	-1	-1
5	3	0	14	-1	-1
5	3	2	15	-1	-1
5	3	4	6	-1	-1
5	3	8	10	-1	-1
5	3	11	28	-1	-1
5	3	13	12	-1	-1
5	3	17	19	-1	-1
5	3	18	3	-1	-1
5	3	20	7	-1	-1
5	3	21	1	-1	-1
5	3	22	24	-1	-1
5	3	23	16	-1	-1
5	3	26	30	-1	-1
5	3	27	5	-1	-1
5	3	29	25	-1	-1
5	3	31	9	-1	-1
5	4	4	0	-1	-1
5	4	5	8	-1	-1
5	4	6	2	-1	-1
5	4	7	3	-1	-1
5	4	9	30	-1	-1
5	4	10	29	-1	-1
5	4	11	15	-1	-1
5	4	12	17	-1	-1
5	4	14	13	-1	-1
5	4	16	21	-1	-1
5	4	18	23	-1	-1
5	4	20	19	-1	-1
5	4	22	1	-1	-1
5	4	26	25	-1	-1
5	4	27	24	-1	-1
5	4	28	31	-1	-1
5	5	0	22	-1	-1
5	5	1	7	-1	-1
5	5	2	23	-1	-1
5	5	3	12	-1	-1
5	5	4	11	-1	-1
5	5	6	5	-1	-1
5	5	9	13	-1	-1
5	5	15	10	-1	-1
5	5	16	19	-1	-1
5	5	17	20	-1	-1
5	5	21	18	-1	-1
5	5	24	26	-1	-1
5	5	25	27	-1	-1
5	5	28	30	-1	-1
5	5	29	8	-1	-1
5	5	31	14	-1	-1
5	6	0	5	-1	-1
5	6	3	6	-1	-1
5	6	7	4	-1	-1
5	6	8	28	-1	-1
5	6	12	18	-1	-1
5	6	13	11	-1	-1
5	6	14	15	-1	-1
5	6	19	1	-1	-1
5	6	22	17	-1	-1
5	6	24	16	-1	-1
5	6	26	10	-1	-1
5	6	27	9	-1	-1
5	6	29	31	-1	-1
5	6	30	20	-1	-1
5	7	2	1	-1	-1
5	7	4	25	-1	-1
5	7	7	27	-1	-1
5	7	8	11	-1	-1
5	7	12	6	-1	-1
5	7	15	9	-1	-1
5	7	17	14	-1	-1
5	7	18	29	-1	-1
5	7	20	16	-1	-1
5	7	21	26	-1	-1
5	7	23	0	-1	-1
5	7	28	24	-1	-1
5	7	31	22	-1	-1
5	8	0	3	-1	-1
5	8	1	13	-1	-1
5	8	5	26	-1	-1
5	8	6	4	-1	-1
5	8	8	2	-1	-1
5	8	10	9	-1	-1
5	8	16	12	-1	-1
5	8	17	28	-1	-1
5	8	18	15	-1	-1
5	8	19	30	-1	-1
5	8	20	23	-1	-1
5	8	22	21	-1	-1
5	8	24	7	-1	-1
5	8	25	31	-1	-1
5	8	29	27	-1	-1
5	9	1	20	-1	-1
5	9	2	4	-1	-1
5	9	3	5	-1	-1
5	9	6	24	-1	-1
5	9	7	0	-1	-1
5	9	9	8	-1	-1
5	9	13	17	-1	-1
5	9	14	16	-1	-1
5	9	15	19	-1	-1
5	9	23	21	-1	-1
5	9	27	25	-1	-1
5	9	29	12	-1	-1
5	9	30	11	-1	-1
5	9	31	10	-1	-1
5	10	3	2	-1	-1
5	10	5	4	-1	-1
5	10	9	1	-1	-1
5	10	11	0	-1	-1
5	10	12	14	-1	-1
5	10	17	15	-1	-1
5	10	20	27	-1	-1
5	10	21	6	-1	-1
5	10	22	18	-1	-1
5	10	23	19	-1	-1
5	10	24	25	-1	-1
5	10	26	29	-1	-1
5	10	28	10	-1	-1
5	10	30	13	-1	-1
5	11	0	2	-1	-1
5	11	1	23	-1	-1
5	11	4	3	-1	-1
5	11	7	6	-1	-1
5	11	8	14	-1	-1
5	11	10	13	-1	-1
5	11	11	31	-1	-1
5	11	16	22	-1	-1
5	11	18	20	-1	-1
5	11	19	12	-1	-1
5	11	21	17	-1	-1
5	11	25	5	-1	-1
5	11	27	26	-1	-1
5	11	28	9	-1	-1
5	11	29	30	-1	-1
5	12	2	7	-1	-1
5	12	3	21	-1	-1
5	12	6	1	-1	-1
5	12	9	11	-1	-1
5	12	10	8	-1	-1
5	12	13	15	-1	-1
5	12	14	19	-1	-1
5	12	17	16	-1	-1
5	12	20	0	-1	-1
5	12	22	4	-1	-1
5	12	23	5	-1	-1
5	12	24	29	-1	-1
5	12	26	18	-1	-1
5	12	30	25	-1	-1
5	12	31	28	-1	-1
5	13	1	3	-1	-1
5	13	4	7	-1	-1
5	13	5	24	-1	-1
5	13	11	10	-1	-1
5	13	13	8	-1	-1
5	13	15	12	-1	-1
5	13	16	0	-1	-1
5	13	17	2	-1	-1
5	13	18	14	-1	-1
5	13	19	21	-1	-1
5	13	22	23	-1	-1
5	13	25	26	-1	-1
5	13	27	31	-1	-1
5	13	30	28	-1	-1
5	14	3	22	-1	-1
5	14	5	6	-1	-1
5	14	10	30	-1	-1
5	14	11	9	-1	-1
5	14	14	12	-1	-1
5	14	16	13	-1	-1
5	14	19	18	-1	-1
5	14	21	2	-1	-1
5	14	23	20	-1	-1
5	14	24	27	-1	-1
5	14	25	8	-1	-1
5	14	26	7	-1	-1
5	14	28	15	-1	-1
5	14	31	29	-1	-1
5	15	1	4	-1	-1
5	15	2	0	-1	-1
5	15	6	10	-1	-1
5	15	7	5	-1	-1
5	15	8	15	-1	-1
5	15	12	13	-1	-1
5	15	14	9	-1	-1
5	15	18	17	-1	-1
5	15	19	16	-1	-1
5	15	20	3	-1	-1
5	15	21	22	-1	-1
5	15	23	25	-1	-1
5	15	26	24	-1	-1
5	15	27	28	-1	-1
5	15	29	11	-1	-1
5	15	30	31	-1	-1
5	16	0	21	-1	-1
5	16	3	1	-1	-1
5	16	4	27	-1	-1
5	16	5	2	-1	-1
5	16	9	29	-1	-1
5	16	10	12	-1	-1
5	16	11	8	-1	-1
5	16	13	7	-1	-1
5	16	15	14	-1	-1
5	16	16	17	-1	-1
5	16	18	19	-1	-1
5	16	22	20	-1	-1
5	16	24	30	-1	-1
5	16	25	6	-1	-1
5	16	28	23	-1	-1
5	16	31	26	-1	-1
5	17	0	6	-1	-1
5	17	5	1	-1	-1
5	17	7	25	-1	-1
5	17	9	10	-1	-1
5	17	12	8	-1	-1
5	17	14	4	-1	-1
5	17	15	13	-1	-1
5	17	16	31	-1	-1
5	17	17	18	-1	-1
5	17	20	21	-1	-1
5	17	22	2	-1	-1
5	17	23	3	-1	-1
5	17	24	11	-1	-1
5	17	27	19	-1	-1
5	17	28	26	-1	-1
5	17	30	29	-1	-1
5	18	1	0	-1	-1
5	18	2	3	-1	-1
5	18	4	5	-1	-1
5	18	6	7	-1	-1
5	18	8	9	-1	-1
5	18	10	11	-1	-1
5	18	12	15	-1	-1
5	18	13	14	-1	-1
5	18	18	16	-1	-1
5	18	19	17	-1	-1
5	18	20	22	-1	-1
5	18	21	23	-1	-1
5	18	25	24	-1	-1
5	18	26	27	-1	-1
5	18	29	28	-1	-1
5	18	31	30	-1	-1
6	1	0	7	-1	-1
6	1	2	1	-1	-1
6	1	5	19	-1	-1
6	1	9	6	-1	-1
6	1	11	4	-1	-1
6	1	12	14	-1	-1
6	1	13	23	-1	-1
6	1	15	20	-1	-1
6	1	17	22	-1	-1
6	1	21	16	-1	-1
6	1	25	8	-1	-1
6	1	27	10	-1	-1
6	1	28	26	-1	-1
6	1	29	3	-1	-1
6	1	30	18	-1	-1
6	1	31	24	-1	-1
6	2	1	0	-1	-1
6	2	3	2	-1	-1
6	2	4	9	-1	-1
6	2	6	12	-1	-1
6	2	7	11	-1	-1
6	2	10	24	-1	-1
6	2	13	21	-1	-1
6	2	14	8	-1	-1
6	2	16	5	-1	-1
6	2	18	17	-1	-1
6	2	20	19	-1	-1
6	2	23	15	-1	-1
6	2	26	22	-1	-1
6	2	27	25	-1	-1
6	2	29	30	-1	-1
6	2	31	28	-1	-1
6	3	0	27	-1	-1
6	3	2	30	-1	-1
6	3	6	16	-1	-1
6	3	7	5	-1	-1
6	3	8	3	-1	-1
6	3	9	10	-1	-1
6	3	11	1	-1	-1
6	3	12	29	-1	-1
6	3	14	20	-1	-1
6	3	15	13	-1	-1
6	3	17	4	-1	-1
6	3	19	23	-1	-1
6	3	21	31	-1	-1
6	3	22	18	-1	-1
6	3	24	26	-1	-1
6	3	25	28	-1	-1
6	4	0	12	-1	-1
6	4	1	13	-1	-1
6	4	2	31	-1	-1
6	4	3	15	-1	-1
6	4	5	14	-1	-1
6	4	8	4	-1	-1
6	4	10	11	-1	-1
6	4	16	17	-1	-1
6	4	18	7	-1	-1
6	4	19	6	-1	-1
6	4	21	20	-1	-1
6	4	22	23	-1	-1
6	4	24	29	-1	-1
6	4	26	9	-1	-1
6	4	28	27	-1	-1
6	4	30	25	-1	-1
6	5	4	13	-1	-1
6	5	5	18	-1	-1
6	5	7	8	-1	-1
6	5	9	0	-1	-1
6	5	10	6	-1	-1
6	5	11	16	-1	-1
6	5	12	2	-1	-1
6	5	14	15	-1	-1
6	5	19	17	-1	-1
6	5	20	22	-1	-1
6	5	23	21	-1	-1
6	5	24	25	-1	-1
6	5	27	30	-1	-1
6	5	28	3	-1	-1
6	5	29	26	-1	-1
6	5	31	1	-1	-1
6	6	2	24	-1	-1
6	6	4	10	-1	-1
6	6	6	20	-1	-1
6	6	7	23	-1	-1
6	6	8	11	-1	-1
6	6	13	12	-1	-1
6	6	14	1	-1	-1
6	6	15	0	-1	-1
6	6	16	18	-1	-1
6	6	17	5	-1	-1
6	6	25	21	-1	-1
6	6	26	31	-1	-1
6	6	27	9	-1	-1
6	6	29	19	-1	-1
6	7	1	28	-1	-1
6	7	2	3	-1	-1
6	7	4	5	-1	-1
6	7	6	8	-1	-1
6	7	11	26	-1	-1
6	7	15	9	-1	-1
6	7	18	27	-1	-1
6	7	20	12	-1	-1
6	7	21	17	-1	-1
6	7	22	13	-1	-1
6	7	23	30	-1	-1
6	7	25	29	-1	-1
6	7	31	16	-1	-1
6	8	0	1	-1	-1
6	8	3	5	-1	-1
6	8	6	7	-1	-1
6	8	8	27	-1	-1
6	8	9	25	-1	-1
6	8	10	2	-1	-1
6	8	12	21	-1	-1
6	8	13	15	-1	-1
6	8	16	22	-1	-1
6	8	17	26	-1	-1
6	8	19	24	-1	-1
6	8	20	18	-1	-1
6	8	23	14	-1	-1
6	8	28	29	-1	-1
6	8	30	31	-1	-1
6	9	1	12	-1	-1
6	9	4	19	-1	-1
6	9	5	6	-1	-1
6	9	7	16	-1	-1
6	9	9	18	-1	-1
6	9	13	3	-1	-1
6	9	14	0	-1	-1
6	9	21	15	-1	-1
6	9	22	20	-1	-1
6	9	24	8	-1	-1
6	9	25	11	-1	-1
6	9	26	10	-1	-1
6	9	29	2	-1	-1
6	9	30	28	-1	-1
6	10	1	4	-1	-1
6	10	2	6	-1	-1
6	10	3	0	-1	-1
6	10	7	17	-1	-1
6	10	8	26	-1	-1
6	10	10	19	-1	-1
6	10	11	9	-1	-1
6	10	13	14	-1	-1
6	10	15	30	-1	-1
6	10	18	23	-1	-1
6	10	20	29	-1	-1
6	10	22	21	-1	-1
6	10	24	28	-1	-1
6	10	27	31	-1	-1
6	11	0	13	-1	-1
6	11	3	1	-1	-1
6	11	6	17	-1	-1
6	11	9	24	-1	-1
6	11	10	7	-1	-1
6	11	11	5	-1	-1
6	11	14	22	-1	-1
6	11	15	12	-1	-1
6	11	16	4	-1	-1
6	11	19	18	-1	-1
6	11	23	20	-1	-1
6	11	26	30	-1	-1
6	11	28	2	-1	-1
6	11	29	27	-1	-1
6	11	31	25	-1	-1
6	12	1	29	-1	-1
6	12	2	15	-1	-1
6	12	4	6	-1	-1
6	12	5	7	-1	-1
6	12	8	10	-1	-1
6	12	12	3	-1	-1
6	12	13	31	-1	-1
6	12	14	28	-1	-1
6	12	17	16	-1	-1
6	12	18	21	-1	-1
6	12	22	19	-1	-1
6	12	24	11	-1	-1
6	12	25	26	-1	-1
6	12	27	23	-1	-1
6	12	30	0	-1	-1
6	13	0	2	-1	-1
6	13	1	25	-1	-1
6	13	3	26	-1	-1
6	13	5	10	-1	-1
6	13	7	4	-1	-1
6	13	9	8	-1	-1
6	13	11	27	-1	-1
6	13	12	13	-1	-1
6	13	16	20	-1	-1
6	13	17	19	-1	-1
6	13	21	14	-1	-1
6	13	23	22	-1	-1
6	13	28	31	-1	-1
6	13	30	24	-1	-1
6	14	3	30	-1	-1
6	14	5	22	-1	-1
6	14	6	4	-1	-1
6	14	8	17	-1	-1
6	14	9	11	-1	-1
6	14	10	25	-1	-1
6	14	12	23	-1	-1
6	14	15	14	-1	-1
6	14	18	16	-1	-1
6	14	19	7	-1	-1
6	14	20	21	-1	-1
6	14	27	24	-1	-1
6	14	29	28	-1	-1
6	14	31	0	-1	-1
6	15	0	29	-1	-1
6	15	1	3	-1	-1
6	15	4	18	-1	-1
6	15	6	11	-1	-1
6	15	7	15	-1	-1
6	15	8	5	-1	-1
6	15	10	9	-1	-1
6	15	13	2	-1	-1
6	15	14	12	-1	-1
6	15	16	19	-1	-1
6	15	17	20	-1	-1
6	15	21	23	-1	-1
6	15	22	28	-1	-1
6	15	25	24	-1	-1
6	15	26	27	-1	-1
6	15	31	30	-1	-1
6	16	2	0	-1	-1
6	16	3	14	-1	-1
6	16	5	4	-1	-1
6	16	9	7	-1	-1
6	16	11	8	-1	-1
6	16	12	10	-1	-1
6	16	15	22	-1	-1
6	16	18	6	-1	-1
6	16	19	21	-1	-1
6	16	20	13	-1	-1
6	16	23	16	-1	-1
6	16	24	27	-1	-1
6	16	26	25	-1	-1
6	16	28	17	-1	-1
6	16	29	31	-1	-1
6	16	30	1	-1	-1
6	17	0	28	-1	-1
6	17	2	14	-1	-1
6	17	3	31	-1	-1
6	17	4	21	-1	-1
6	17	5	9	-1	-1
6	17	7	6	-1	-1
6	17	10	8	-1	-1
6	17	13	11	-1	-1
6	17	15	1	-1	-1
6	17	16	25	-1	-1
6	17	18	19	-1	-1
6	17	22	12	-1	-1
6	17	23	17	-1	-1
6	17	24	20	-1	-1
6	17	27	26	-1	-1
6	17	30	29	-1	-1
6	18	0	3	-1	-1
6	18	1	2	-1	-1
6	18	4	7	-1	-1
6	18	6	5	-1	-1
6	18	8	9	-1	-1
6	18	11	10	-1	-1
6	18	12	15	-1	-1
6	18	14	13	-1	-1
6	18	17	18	-1	-1
6	18	19	16	-1	-1
6	18	20	23	-1	-1
6	18	21	22	-1	-1
6	18	25	27	-1	-1
6	18	26	24	-1	-1
6	18	28	30	-1	-1
6	18	31	29	-1	-1
7	1	0	18	-1	-1
7	1	2	3	-1	-1
7	1	5	30	-1	-1
7	1	7	28	-1	-1
7	1	8	1	-1	-1
7	1	9	4	-1	-1
7	1	11	6	-1	-1
7	1	15	13	-1	-1
7	1	20	10	-1	-1
7	1	21	26	-1	-1
7	1	23	19	-1	-1
7	1	24	14	-1	-1
7	1	25	12	-1	-1
7	1	27	22	-1	-1
7	1	29	16	-1	-1
7	1	31	17	-1	-1
7	2	1	2	-1	-1
7	2	3	0	-1	-1
7	2	4	8	-1	-1
7	2	5	15	-1	-1
7	2	6	9	-1	-1
7	2	10	21	-1	-1
7	2	12	24	-1	-1
7	2	13	11	-1	-1
7	2	17	16	-1	-1
7	2	19	18	-1	-1
7	2	20	25	-1	-1
7	2	22	23	-1	-1
7	2	26	14	-1	-1
7	2	27	31	-1	-1
7	2	29	7	-1	-1
7	2	30	28	-1	-1
7	3	0	5	-1	-1
7	3	2	4	-1	-1
7	3	7	6	-1	-1
7	3	9	22	-1	-1
7	3	10	8	-1	-1
7	3	14	12	-1	-1
7	3	16	26	-1	-1
7	3	17	30	-1	-1
7	3	18	13	-1	-1
7	3	19	3	-1	-1
7	3	21	11	-1	-1
7	3	23	27	-1	-1
7	3	24	20	-1	-1
7	3	25	15	-1	-1
7	3	28	1	-1	-1
7	3	31	29	-1	-1
7	4	4	7	-1	-1
7	4	6	31	-1	-1
7	4	8	23	-1	-1
7	4	9	5	-1	-1
7	4	11	20	-1	-1
7	4	12	0	-1	-1
7	4	13	1	-1	-1
7	4	14	2	-1	-1
7	4	15	10	-1	-1
7	4	16	3	-1	-1
7	4	18	29	-1	-1
7	4	22	21	-1	-1
7	4	24	27	-1	-1
7	4	25	26	-1	-1
7	4	28	17	-1	-1
7	4	30	19	-1	-1
7	5	0	17	-1	-1
7	5	1	6	-1	-1
7	5	2	16	-1	-1
7	5	3	13	-1	-1
7	5	5	8	-1	-1
7	5	11	7	-1	-1
7	5	12	15	-1	-1
7	5	14	9	-1	-1
7	5	19	28	-1	-1
7	5	21	4	-1	-1
7	5	22	20	-1	-1
7	5	23	10	-1	-1
7	5	26	24	-1	-1
7	5	27	25	-1	-1
7	5	30	29	-1	-1
7	5	31	18	-1	-1
7	6	1	12	-1	-1
7	6	2	15	-1	-1
7	6	4	5	-1	-1
7	6	6	28	-1	-1
7	6	7	9	-1	-1
7	6	10	22	-1	-1
7	6	13	14	-1	-1
7	6	16	31	-1	-1
7	6	20	18	-1	-1
7	6	23	21	-1	-1
7	6	24	8	-1	-1
7	6	25	11	-1	-1
7	6	26	30	-1	-1
7	6	29	3	-1	-1
7	7	0	3	-1	-1
7	7	5	11	-1	-1
7	7	6	12	-1	-1
7	7	10	9	-1	-1
7	7	13	25	-1	-1
7	7	14	27	-1	-1
7	7	17	2	-1	-1
7	7	18	30	-1	-1
7	7	19	24	-1	-1
7	7	21	16	-1	-1
7	7	22	26	-1	-1
7	7	28	23	-1	-1
7	7	31	4	-1	-1
7	8	2	1	-1	-1
7	8	3	7	-1	-1
7	8	8	11	-1	-1
7	8	10	0	-1	-1
7	8	12	14	-1	-1
7	8	15	24	-1	-1
7	8	16	19	-1	-1
7	8	18	17	-1	-1
7	8	23	25	-1	-1
7	8	26	13	-1	-1
7	8	27	21	-1	-1
7	8	28	5	-1	-1
7	8	29	20	-1	-1
7	8	30	6	-1	-1
7	8	31	22	-1	-1
7	9	0	14	-1	-1
7	9	1	15	-1	-1
7	9	3	18	-1	-1
7	9	4	30	-1	-1
7	9	5	29	-1	-1
7	9	7	31	-1	-1
7	9	11	10	-1	-1
7	9	12	26	-1	-1
7	9	13	2	-1	-1
7	9	17	19	-1	-1
7	9	20	9	-1	-1
7	9	21	8	-1	-1
7	9	23	6	-1	-1
7	9	25	27	-1	-1
7	10	1	0	-1	-1
7	10	6	4	-1	-1
7	10	9	2	-1	-1
7	10	11	3	-1	-1
7	10	15	14	-1	-1
7	10	16	28	-1	-1
7	10	17	29	-1	-1
7	10	18	25	-1	-1
7	10	19	12	-1	-1
7	10	20	7	-1	-1
7	10	22	8	-1	-1
7	10	24	23	-1	-1
7	10	26	27	-1	-1
7	10	31	5	-1	-1
7	11	2	0	-1	-1
7	11	3	17	-1	-1
7	11	8	7	-1	-1
7	11	9	21	-1	-1
7	11	10	4	-1	-1
7	11	13	12	-1	-1
7	11	14	1	-1	-1
7	11	19	31	-1	-1
7	11	22	11	-1	-1
7	11	23	20	-1	-1
7	11	25	24	-1	-1
7	11	27	15	-1	-1
7	11	28	18	-1	-1
7	11	29	6	-1	-1
7	11	30	16	-1	-1
7	12	0	13	-1	-1
7	12	1	19	-1	-1
7	12	4	29	-1	-1
7	12	7	5	-1	-1
7	12	8	10	-1	-1
7	12	11	9	-1	-1
7	12	12	3	-1	-1
7	12	16	14	-1	-1
7	12	17	15	-1	-1
7	12	18	2	-1	-1
7	12	20	27	-1	-1
7	12	21	22	-1	-1
7	12	24	28	-1	-1
7	12	26	23	-1	-1
7	12	31	30	-1	-1
7	13	3	1	-1	-1
7	13	5	6	-1	-1
7	13	7	10	-1	-1
7	13	9	8	-1	-1
7	13	14	13	-1	-1
7	13	15	26	-1	-1
7	13	16	17	-1	-1
7	13	20	22	-1	-1
7	13	25	21	-1	-1
7	13	27	24	-1	-1
7	13	28	4	-1	-1
7	13	29	19	-1	-1
7	13	30	2	-1	-1
7	13	31	0	-1	-1
7	14	1	16	-1	-1
7	14	4	6	-1	-1
7	14	8	20	-1	-1
7	14	9	11	-1	-1
7	14	15	12	-1	-1
7	14	17	18	-1	-1
7	14	19	0	-1	-1
7	14	21	23	-1	-1
7	14	22	5	-1	-1
7	14	24	13	-1	-1
7	14	26	25	-1	-1
7	14	27	10	-1	-1
7	14	29	28	-1	-1
7	14	30	7	-1	-1
7	15	0	2	-1	-1
7	15	3	14	-1	-1
7	15	4	11	-1	-1
7	15	6	7	-1	-1
7	15	10	5	-1	-1
7	15	12	8	-1	-1
7	15	13	15	-1	-1
7	15	17	27	-1	-1
7	15	18	1	-1	-1
7	15	19	16	-1	-1
7	15	20	21	-1	-1
7	15	23	9	-1	-1
7	15	24	26	-1	-1
7	15	25	22	-1	-1
7	15	28	31	-1	-1
7	15	29	30	-1	-1
7	16	1	3	-1	-1
7	16	2	19	-1	-1
7	16	5	4	-1	-1
7	16	7	13	-1	-1
7	16	8	6	-1	-1
7	16	9	10	-1	-1
7	16	11	23	-1	-1
7	16	14	25	-1	-1
7	16	15	0	-1	-1
7	16	16	18	-1	-1
7	16	21	24	-1	-1
7	16	22	17	-1	-1
7	16	26	20	-1	-1
7	16	27	12	-1	-1
7	16	28	29	-1	-1
7	16	30	31	-1	-1
7	17	2	12	-1	-1
7	17	4	14	-1	-1
7	17	5	7	-1	-1
7	17	6	10	-1	-1
7	17	11	8	-1	-1
7	17	13	27	-1	-1
7	17	15	3	-1	-1
7	17	16	0	-1	-1
7	17	17	1	-1	-1
7	17	18	19	-1	-1
7	17	20	23	-1	-1
7	17	22	24	-1	-1
7	17	25	29	-1	-1
7	17	26	9	-1	-1
7	17	30	21	-1	-1
7	17	31	28	-1	-1
7	18	0	1	-1	-1
7	18	3	2	-1	-1
7	18	6	5	-1	-1
7	18	7	4	-1	-1
7	18	8	9	-1	-1
7	18	10	11	-1	-1
7	18	12	13	-1	-1
7	18	14	15	-1	-1
7	18	18	16	-1	-1
7	18	19	17	-1	-1
7	18	21	20	-1	-1
7	18	23	22	-1	-1
7	18	24	25	-1	-1
7	18	27	26	-1	-1
7	18	28	30	-1	-1
7	18	29	31	-1	-1
8	1	0	3	-1	-1
8	1	2	9	-1	-1
8	1	5	30	-1	-1
8	1	6	4	-1	-1
8	1	7	29	-1	-1
8	1	11	25	-1	-1
8	1	13	10	-1	-1
8	1	15	8	-1	-1
8	1	16	24	-1	-1
8	1	17	22	-1	-1
8	1	18	20	-1	-1
8	1	19	1	-1	-1
8	1	21	12	-1	-1
8	1	23	14	-1	-1
8	1	27	28	-1	-1
8	1	31	26	-1	-1
8	2	1	0	-1	-1
8	2	3	2	-1	-1
8	2	4	14	-1	-1
8	2	7	31	-1	-1
8	2	8	6	-1	-1
8	2	9	13	-1	-1
8	2	10	15	-1	-1
8	2	12	22	-1	-1
8	2	17	18	-1	-1
8	2	19	16	-1	-1
8	2	20	28	-1	-1
8	2	21	23	-1	-1
8	2	24	27	-1	-1
8	2	26	11	-1	-1
8	2	29	5	-1	-1
8	2	30	25	-1	-1
8	3	0	16	-1	-1
8	3	2	21	-1	-1
8	3	4	30	-1	-1
8	3	5	7	-1	-1
8	3	6	19	-1	-1
8	3	8	26	-1	-1
8	3	9	11	-1	-1
8	3	13	3	-1	-1
8	3	14	1	-1	-1
8	3	15	12	-1	-1
8	3	22	20	-1	-1
8	3	23	18	-1	-1
8	3	25	29	-1	-1
8	3	27	10	-1	-1
8	3	28	24	-1	-1
8	3	31	17	-1	-1
8	4	0	17	-1	-1
8	4	1	5	-1	-1
8	4	2	6	-1	-1
8	4	3	7	-1	-1
8	4	11	4	-1	-1
8	4	12	13	-1	-1
8	4	14	10	-1	-1
8	4	16	23	-1	-1
8	4	18	21	-1	-1
8	4	20	15	-1	-1
8	4	22	19	-1	-1
8	4	24	9	-1	-1
8	4	25	8	-1	-1
8	4	26	27	-1	-1
8	4	28	29	-1	-1
8	4	31	30	-1	-1
8	5	4	5	-1	-1
8	5	6	0	-1	-1
8	5	9	14	-1	-1
8	5	10	7	-1	-1
8	5	11	24	-1	-1
8	5	12	8	-1	-1
8	5	13	26	-1	-1
8	5	15	2	-1	-1
8	5	17	3	-1	-1
8	5	18	1	-1	-1
8	5	19	20	-1	-1
8	5	21	16	-1	-1
8	5	22	23	-1	-1
8	5	25	27	-1	-1
8	5	29	31	-1	-1
8	5	30	28	-1	-1
8	6	0	22	-1	-1
8	6	4	3	-1	-1
8	6	5	2	-1	-1
8	6	7	6	-1	-1
8	6	8	30	-1	-1
8	6	9	29	-1	-1
8	6	10	12	-1	-1
8	6	14	13	-1	-1
8	6	19	25	-1	-1
8	6	20	17	-1	-1
8	6	21	15	-1	-1
